role,champion_1,champion_2,duel_winrate,duel_games
MIDDLE,XinZhao,Morgana,1.0,1
MIDDLE,Sona,Vladimir,1.0,1
MIDDLE,Vladimir,Sona,0.0,1
TOP,Aatrox,Malzahar,0.0,1
TOP,Malzahar,Aatrox,1.0,1
BOTTOM,Varus,Zyra,0.4,5
BOTTOM,Zyra,Varus,0.6,5
MIDDLE,Malzahar,Viego,1.0,1
MIDDLE,Viego,Malzahar,0.0,1
MIDDLE,Jax,XinZhao,1.0,2
MIDDLE,XinZhao,Jax,0.0,2
TOP,Fizz,Zeri,1.0,1
TOP,Zeri,Fizz,0.0,1
UTILITY,TahmKench,Soraka,0.25,4
UTILITY,Soraka,TahmKench,0.75,4
MIDDLE,Taliyah,Kalista,0.5,2
MIDDLE,Kalista,Taliyah,0.5,2
TOP,Fizz,Jax,1.0,1
TOP,Jax,Fizz,0.0,1
TOP,KogMaw,Yasuo,0.5,2
TOP,Yasuo,KogMaw,0.5,2
UTILITY,Thresh,Karthus,0.3333333333333333,3
UTILITY,Karthus,Thresh,0.6666666666666666,3
JUNGLE,Ambessa,Maokai,0.5,2
JUNGLE,Maokai,Ambessa,0.5,2
TOP,Jayce,Fizz,0.0,1
TOP,Fizz,Jayce,1.0,1
JUNGLE,Chogath,Evelynn,0.0,1
JUNGLE,Evelynn,Chogath,1.0,1
MIDDLE,Lux,Galio,0.6666666666666666,3
MIDDLE,Galio,Lux,0.3333333333333333,3
BOTTOM,Riven,Samira,0.0,1
BOTTOM,Samira,Riven,1.0,1
MIDDLE,KSante,Leblanc,0.0,1
MIDDLE,Leblanc,KSante,1.0,1
TOP,Smolder,Ekko,0.0,1
TOP,Ekko,Smolder,1.0,1
JUNGLE,Malphite,Quinn,0.0,1
JUNGLE,Quinn,Malphite,1.0,1
JUNGLE,Talon,Quinn,0.6,10
JUNGLE,Quinn,Talon,0.4,10
TOP,LeeSin,MasterYi,0.0,1
TOP,MasterYi,LeeSin,1.0,1
MIDDLE,Fizz,Pantheon,0.25,4
MIDDLE,Pantheon,Fizz,0.75,4
TOP,Galio,Lissandra,0.0,1
TOP,Lissandra,Galio,1.0,1
MIDDLE,Orianna,Kalista,1.0,1
MIDDLE,Kalista,Orianna,0.0,1
MIDDLE,Pantheon,Ekko,0.3333333333333333,3
MIDDLE,Ekko,Pantheon,0.6666666666666666,3
TOP,Ornn,MonkeyKing,0.0,2
TOP,MonkeyKing,Ornn,1.0,2
MIDDLE,XinZhao,Mel,0.75,4
MIDDLE,Mel,XinZhao,0.25,4
MIDDLE,Viktor,Nunu,0.0,2
MIDDLE,Nunu,Viktor,1.0,2
JUNGLE,Shyvana,Riven,0.0,3
JUNGLE,Riven,Shyvana,1.0,3
UTILITY,Senna,Quinn,0.0,1
UTILITY,Quinn,Senna,1.0,1
TOP,Vi,Tryndamere,1.0,1
TOP,Tryndamere,Vi,0.0,1
TOP,Katarina,Ambessa,0.5,2
TOP,Ambessa,Katarina,0.5,2
MIDDLE,Katarina,Smolder,1.0,3
MIDDLE,Smolder,Katarina,0.0,3
BOTTOM,Ashe,Teemo,1.0,1
BOTTOM,Teemo,Ashe,0.0,1
MIDDLE,Katarina,Garen,0.6666666666666666,3
MIDDLE,Garen,Katarina,0.3333333333333333,3
TOP,Shen,Trundle,0.5,2
TOP,Trundle,Shen,0.5,2
BOTTOM,Nasus,Ezreal,0.0,1
BOTTOM,Ezreal,Nasus,1.0,1
MIDDLE,Cassiopeia,Mordekaiser,0.0,1
MIDDLE,Mordekaiser,Cassiopeia,1.0,1
MIDDLE,Rumble,Zoe,0.0,1
MIDDLE,Zoe,Rumble,1.0,1
MIDDLE,Lissandra,Annie,0.4,5
MIDDLE,Annie,Lissandra,0.6,5
JUNGLE,Shyvana,Volibear,0.5,2
JUNGLE,Volibear,Shyvana,0.5,2
TOP,Rengar,Shen,1.0,1
TOP,Shen,Rengar,0.0,1
TOP,Mordekaiser,Zed,0.0,1
TOP,Zed,Mordekaiser,1.0,1
MIDDLE,Tristana,Jayce,0.8,5
MIDDLE,Jayce,Tristana,0.2,5
BOTTOM,Sylas,Corki,0.0,1
BOTTOM,Corki,Sylas,1.0,1
BOTTOM,Brand,Hwei,0.2857142857142857,7
BOTTOM,Hwei,Brand,0.7142857142857143,7
MIDDLE,KSante,AurelionSol,0.0,1
MIDDLE,AurelionSol,KSante,1.0,1
BOTTOM,Syndra,Ahri,0.0,1
BOTTOM,Ahri,Syndra,1.0,1
MIDDLE,Diana,Vladimir,0.0,2
MIDDLE,Vladimir,Diana,1.0,2
TOP,Gwen,Gragas,0.5,2
TOP,Gragas,Gwen,0.5,2
TOP,Lissandra,TwistedFate,1.0,1
TOP,TwistedFate,Lissandra,0.0,1
MIDDLE,Gwen,KSante,0.0,1
MIDDLE,KSante,Gwen,1.0,1
TOP,Chogath,Kalista,0.0,2
TOP,Kalista,Chogath,1.0,2
BOTTOM,Draven,Riven,0.3333333333333333,3
BOTTOM,Riven,Draven,0.6666666666666666,3
UTILITY,Nunu,Pyke,0.0,1
UTILITY,Pyke,Nunu,1.0,1
MIDDLE,Malphite,Naafiri,1.0,1
MIDDLE,Naafiri,Malphite,0.0,1
TOP,MasterYi,Pantheon,1.0,1
TOP,Pantheon,MasterYi,0.0,1
TOP,Leblanc,Akshan,0.5,2
TOP,Akshan,Leblanc,0.5,2
TOP,Smolder,Mordekaiser,1.0,1
TOP,Mordekaiser,Smolder,0.0,1
UTILITY,Karma,Orianna,0.0,1
UTILITY,Orianna,Karma,1.0,1
BOTTOM,Kalista,Jayce,0.0,1
BOTTOM,Jayce,Kalista,1.0,1
UTILITY,Shen,FiddleSticks,0.0,1
UTILITY,FiddleSticks,Shen,1.0,1
JUNGLE,Teemo,MasterYi,0.6666666666666666,3
JUNGLE,MasterYi,Teemo,0.3333333333333333,3
MIDDLE,Zed,Kled,0.0,1
MIDDLE,Kled,Zed,1.0,1
UTILITY,Ekko,Sylas,0.0,1
UTILITY,Sylas,Ekko,1.0,1
TOP,Diana,Yone,0.3333333333333333,3
TOP,Yone,Diana,0.6666666666666666,3
MIDDLE,AurelionSol,XinZhao,1.0,1
MIDDLE,XinZhao,AurelionSol,0.0,1
TOP,TwistedFate,Quinn,0.0,2
TOP,Quinn,TwistedFate,1.0,2
UTILITY,Lulu,Karthus,0.0,1
UTILITY,Karthus,Lulu,1.0,1
TOP,Kennen,LeeSin,0.0,1
TOP,LeeSin,Kennen,1.0,1
TOP,DrMundo,MasterYi,0.0,1
TOP,MasterYi,DrMundo,1.0,1
JUNGLE,Chogath,Sejuani,1.0,1
JUNGLE,Sejuani,Chogath,0.0,1
MIDDLE,Malzahar,Velkoz,1.0,1
MIDDLE,Velkoz,Malzahar,0.0,1
UTILITY,Lissandra,Veigar,0.0,1
UTILITY,Veigar,Lissandra,1.0,1
MIDDLE,Smolder,Seraphine,1.0,1
MIDDLE,Seraphine,Smolder,0.0,1
BOTTOM,Syndra,Varus,0.6,5
BOTTOM,Varus,Syndra,0.4,5
TOP,Gangplank,TwistedFate,0.6666666666666666,3
TOP,TwistedFate,Gangplank,0.3333333333333333,3
TOP,Twitch,Kennen,0.0,1
TOP,Kennen,Twitch,1.0,1
TOP,Katarina,Garen,1.0,2
TOP,Garen,Katarina,0.0,2
MIDDLE,Viktor,Gragas,0.3333333333333333,3
MIDDLE,Gragas,Viktor,0.6666666666666666,3
MIDDLE,Ornn,Annie,0.0,1
MIDDLE,Annie,Ornn,1.0,1
TOP,Annie,Malphite,0.2857142857142857,7
TOP,Malphite,Annie,0.7142857142857143,7
UTILITY,Zilean,Mel,0.0,1
UTILITY,Mel,Zilean,1.0,1
TOP,TahmKench,Udyr,0.0,1
TOP,Udyr,TahmKench,1.0,1
MIDDLE,Urgot,Chogath,1.0,1
MIDDLE,Chogath,Urgot,0.0,1
UTILITY,Sylas,Kennen,0.0,1
UTILITY,Kennen,Sylas,1.0,1
TOP,Kayle,Quinn,0.0,1
TOP,Quinn,Kayle,1.0,1
MIDDLE,Taliyah,Morgana,0.0,1
MIDDLE,Morgana,Taliyah,1.0,1
TOP,Skarner,Tryndamere,0.0,1
TOP,Tryndamere,Skarner,1.0,1
TOP,Quinn,Singed,1.0,2
TOP,Singed,Quinn,0.0,2
TOP,Kalista,Vayne,0.75,4
TOP,Vayne,Kalista,0.25,4
JUNGLE,KogMaw,Kindred,1.0,1
JUNGLE,Kindred,KogMaw,0.0,1
TOP,Volibear,Yasuo,0.5,2
TOP,Yasuo,Volibear,0.5,2
UTILITY,Leona,Syndra,0.0,1
UTILITY,Syndra,Leona,1.0,1
MIDDLE,Irelia,Riven,0.3333333333333333,6
MIDDLE,Riven,Irelia,0.6666666666666666,6
TOP,Brand,Jax,0.0,1
TOP,Jax,Brand,1.0,1
BOTTOM,Katarina,Seraphine,0.5,4
BOTTOM,Seraphine,Katarina,0.5,4
TOP,Kassadin,Kennen,1.0,1
TOP,Kennen,Kassadin,0.0,1
JUNGLE,Jayce,Teemo,1.0,1
JUNGLE,Teemo,Jayce,0.0,1
UTILITY,Camille,Janna,0.45454545454545453,11
UTILITY,Janna,Camille,0.5454545454545454,11
MIDDLE,Tryndamere,Brand,0.0,1
MIDDLE,Brand,Tryndamere,1.0,1
BOTTOM,Vladimir,Yasuo,0.3333333333333333,3
BOTTOM,Yasuo,Vladimir,0.6666666666666666,3
MIDDLE,Sion,Talon,0.5,2
MIDDLE,Talon,Sion,0.5,2
TOP,Sylas,Garen,0.25,4
TOP,Garen,Sylas,0.75,4
MIDDLE,Cassiopeia,Fiora,0.5,2
MIDDLE,Fiora,Cassiopeia,0.5,2
JUNGLE,MasterYi,Chogath,0.0,1
JUNGLE,Chogath,MasterYi,1.0,1
MIDDLE,Irelia,Tryndamere,0.0,2
MIDDLE,Tryndamere,Irelia,1.0,2
BOTTOM,Chogath,Tristana,0.0,1
BOTTOM,Tristana,Chogath,1.0,1
BOTTOM,Kalista,Vex,0.0,2
BOTTOM,Vex,Kalista,1.0,2
UTILITY,Brand,Senna,0.4,5
UTILITY,Senna,Brand,0.6,5
TOP,Malphite,Zac,0.0,1
TOP,Zac,Malphite,1.0,1
JUNGLE,Sion,Ivern,0.0,1
JUNGLE,Ivern,Sion,1.0,1
MIDDLE,Diana,Qiyana,0.5,10
MIDDLE,Qiyana,Diana,0.5,10
JUNGLE,Trundle,Nocturne,1.0,1
JUNGLE,Nocturne,Trundle,0.0,1
TOP,Quinn,Lissandra,1.0,1
TOP,Lissandra,Quinn,0.0,1
MIDDLE,Jayce,Riven,0.5714285714285714,7
MIDDLE,Riven,Jayce,0.42857142857142855,7
MIDDLE,Naafiri,Rumble,0.0,1
MIDDLE,Rumble,Naafiri,1.0,1
MIDDLE,Galio,Swain,0.6666666666666666,3
MIDDLE,Swain,Galio,0.3333333333333333,3
BOTTOM,Sett,Twitch,1.0,1
BOTTOM,Twitch,Sett,0.0,1
MIDDLE,Karthus,Viktor,0.2,5
MIDDLE,Viktor,Karthus,0.8,5
BOTTOM,Smolder,Sylas,1.0,1
BOTTOM,Sylas,Smolder,0.0,1
MIDDLE,Vex,Riven,0.75,4
MIDDLE,Riven,Vex,0.25,4
TOP,Renekton,Poppy,1.0,1
TOP,Poppy,Renekton,0.0,1
UTILITY,Blitzcrank,Pantheon,0.3333333333333333,3
UTILITY,Pantheon,Blitzcrank,0.6666666666666666,3
BOTTOM,Katarina,Yasuo,1.0,2
BOTTOM,Yasuo,Katarina,0.0,2
UTILITY,Nunu,Thresh,1.0,1
UTILITY,Thresh,Nunu,0.0,1
MIDDLE,Naafiri,Nunu,0.0,1
MIDDLE,Nunu,Naafiri,1.0,1
JUNGLE,Ivern,Volibear,1.0,1
JUNGLE,Volibear,Ivern,0.0,1
TOP,Senna,Varus,1.0,1
TOP,Varus,Senna,0.0,1
JUNGLE,Kayn,Briar,0.3333333333333333,3
JUNGLE,Briar,Kayn,0.6666666666666666,3
TOP,Draven,Urgot,1.0,1
TOP,Urgot,Draven,0.0,1
MIDDLE,Kayle,Lissandra,0.0,1
MIDDLE,Lissandra,Kayle,1.0,1
TOP,Fizz,Zed,0.0,1
TOP,Zed,Fizz,1.0,1
TOP,Jax,Annie,1.0,1
TOP,Annie,Jax,0.0,1
JUNGLE,Ambessa,Quinn,0.0,2
JUNGLE,Quinn,Ambessa,1.0,2
TOP,Garen,Zed,0.0,2
TOP,Zed,Garen,1.0,2
TOP,Irelia,Kalista,0.5,2
TOP,Kalista,Irelia,0.5,2
UTILITY,Soraka,Shaco,0.0,2
UTILITY,Shaco,Soraka,1.0,2
MIDDLE,Nasus,Annie,0.0,1
MIDDLE,Annie,Nasus,1.0,1
BOTTOM,Riven,Ashe,0.75,4
BOTTOM,Ashe,Riven,0.25,4
UTILITY,Qiyana,Sona,1.0,1
UTILITY,Sona,Qiyana,0.0,1
MIDDLE,Darius,Yasuo,0.0,1
MIDDLE,Yasuo,Darius,1.0,1
TOP,Chogath,Qiyana,0.3333333333333333,3
TOP,Qiyana,Chogath,0.6666666666666666,3
MIDDLE,Akali,Rumble,0.6666666666666666,3
MIDDLE,Rumble,Akali,0.3333333333333333,3
JUNGLE,Quinn,Aatrox,0.0,2
JUNGLE,Aatrox,Quinn,1.0,2
BOTTOM,Kalista,Vladimir,0.8,5
BOTTOM,Vladimir,Kalista,0.2,5
UTILITY,Karthus,Senna,0.5,2
UTILITY,Senna,Karthus,0.5,2
TOP,XinZhao,Anivia,0.0,1
TOP,Anivia,XinZhao,1.0,1
TOP,Kalista,Fizz,1.0,1
TOP,Fizz,Kalista,0.0,1
BOTTOM,Viktor,Ziggs,0.0,1
BOTTOM,Ziggs,Viktor,1.0,1
TOP,Vayne,Viego,0.0,1
TOP,Viego,Vayne,1.0,1
UTILITY,JarvanIV,Elise,0.0,1
UTILITY,Elise,JarvanIV,1.0,1
JUNGLE,Riven,Sejuani,0.5,2
JUNGLE,Sejuani,Riven,0.5,2
TOP,Darius,LeeSin,0.0,1
TOP,LeeSin,Darius,1.0,1
UTILITY,Bard,Gragas,0.3333333333333333,3
UTILITY,Gragas,Bard,0.6666666666666666,3
JUNGLE,Zed,Chogath,0.0,1
JUNGLE,Chogath,Zed,1.0,1
MIDDLE,Orianna,Fiora,0.5,2
MIDDLE,Fiora,Orianna,0.5,2
BOTTOM,Karma,Ezreal,1.0,1
BOTTOM,Ezreal,Karma,0.0,1
TOP,Syndra,Vayne,1.0,1
TOP,Vayne,Syndra,0.0,1
TOP,Jayce,XinZhao,0.6363636363636364,11
TOP,XinZhao,Jayce,0.36363636363636365,11
MIDDLE,Yasuo,Tryndamere,0.75,4
MIDDLE,Tryndamere,Yasuo,0.25,4
TOP,Zac,Darius,1.0,1
TOP,Darius,Zac,0.0,1
JUNGLE,Warwick,Vayne,0.0,2
JUNGLE,Vayne,Warwick,1.0,2
MIDDLE,Zaahen,Zed,0.5,2
MIDDLE,Zed,Zaahen,0.5,2
TOP,Chogath,Karma,0.0,1
TOP,Karma,Chogath,1.0,1
BOTTOM,Jhin,Akshan,0.5,2
BOTTOM,Akshan,Jhin,0.5,2
TOP,Kalista,XinZhao,0.0,1
TOP,XinZhao,Kalista,1.0,1
JUNGLE,Quinn,Jayce,0.5,2
JUNGLE,Jayce,Quinn,0.5,2
MIDDLE,Chogath,Anivia,0.0,2
MIDDLE,Anivia,Chogath,1.0,2
TOP,Leblanc,Darius,0.0,1
TOP,Darius,Leblanc,1.0,1
JUNGLE,Mordekaiser,Shyvana,1.0,1
JUNGLE,Shyvana,Mordekaiser,0.0,1
MIDDLE,Fiora,Riven,1.0,1
MIDDLE,Riven,Fiora,0.0,1
TOP,TwistedFate,Fizz,0.0,1
TOP,Fizz,TwistedFate,1.0,1
TOP,Karthus,Ornn,0.0,1
TOP,Ornn,Karthus,1.0,1
JUNGLE,Kindred,Shyvana,0.6666666666666666,6
JUNGLE,Shyvana,Kindred,0.3333333333333333,6
MIDDLE,Malzahar,Nunu,1.0,2
MIDDLE,Nunu,Malzahar,0.0,2
TOP,TwistedFate,Pantheon,0.6,5
TOP,Pantheon,TwistedFate,0.4,5
MIDDLE,Nunu,Fizz,1.0,1
MIDDLE,Fizz,Nunu,0.0,1
MIDDLE,Hwei,Chogath,0.0,3
MIDDLE,Chogath,Hwei,1.0,3
JUNGLE,Amumu,Olaf,0.0,1
JUNGLE,Olaf,Amumu,1.0,1
JUNGLE,Olaf,Graves,1.0,1
JUNGLE,Graves,Olaf,0.0,1
MIDDLE,Kalista,Ahri,0.0,1
MIDDLE,Ahri,Kalista,1.0,1
TOP,Zed,Nasus,0.0,2
TOP,Nasus,Zed,1.0,2
MIDDLE,Akali,Chogath,0.0,1
MIDDLE,Chogath,Akali,1.0,1
TOP,Anivia,Neeko,0.0,1
TOP,Neeko,Anivia,1.0,1
TOP,Akali,Karthus,0.0,2
TOP,Karthus,Akali,1.0,2
BOTTOM,Ezreal,TahmKench,0.5,4
BOTTOM,TahmKench,Ezreal,0.5,4
TOP,Aurora,Poppy,0.5,2
TOP,Poppy,Aurora,0.5,2
MIDDLE,Syndra,RekSai,1.0,1
MIDDLE,RekSai,Syndra,0.0,1
UTILITY,Sona,Velkoz,0.3333333333333333,6
UTILITY,Velkoz,Sona,0.6666666666666666,6
MIDDLE,Akali,Olaf,0.0,3
MIDDLE,Olaf,Akali,1.0,3
BOTTOM,Mel,Zyra,0.5,2
BOTTOM,Zyra,Mel,0.5,2
MIDDLE,Zoe,Seraphine,1.0,1
MIDDLE,Seraphine,Zoe,0.0,1
BOTTOM,Malzahar,Brand,1.0,1
BOTTOM,Brand,Malzahar,0.0,1
MIDDLE,LeeSin,Akshan,1.0,1
MIDDLE,Akshan,LeeSin,0.0,1
BOTTOM,Vayne,Veigar,1.0,1
BOTTOM,Veigar,Vayne,0.0,1
MIDDLE,Fiora,Galio,0.0,1
MIDDLE,Galio,Fiora,1.0,1
BOTTOM,Quinn,Syndra,1.0,1
BOTTOM,Syndra,Quinn,0.0,1
MIDDLE,Viktor,LeeSin,1.0,1
MIDDLE,LeeSin,Viktor,0.0,1
TOP,RekSai,Tryndamere,0.5,2
TOP,Tryndamere,RekSai,0.5,2
MIDDLE,Lillia,Ahri,1.0,1
MIDDLE,Ahri,Lillia,0.0,1
MIDDLE,Naafiri,Tristana,0.5,2
MIDDLE,Tristana,Naafiri,0.5,2
TOP,Galio,Vayne,0.0,2
TOP,Vayne,Galio,1.0,2
TOP,Pantheon,Olaf,0.4,10
TOP,Olaf,Pantheon,0.6,10
JUNGLE,MasterYi,Quinn,0.6,5
JUNGLE,Quinn,MasterYi,0.4,5
MIDDLE,Taliyah,Riven,0.6428571428571429,14
MIDDLE,Riven,Taliyah,0.35714285714285715,14
TOP,Karma,Lissandra,1.0,1
TOP,Lissandra,Karma,0.0,1
MIDDLE,Lux,Olaf,0.5,2
MIDDLE,Olaf,Lux,0.5,2
TOP,Udyr,Mordekaiser,0.0,1
TOP,Mordekaiser,Udyr,1.0,1
TOP,Zed,Shen,1.0,3
TOP,Shen,Zed,0.0,3
JUNGLE,Amumu,XinZhao,0.0,2
JUNGLE,XinZhao,Amumu,1.0,2
BOTTOM,Senna,Pantheon,0.4,5
BOTTOM,Pantheon,Senna,0.6,5
TOP,Chogath,Illaoi,0.0,2
TOP,Illaoi,Chogath,1.0,2
TOP,Teemo,Elise,1.0,2
TOP,Elise,Teemo,0.0,2
UTILITY,Amumu,Soraka,1.0,1
UTILITY,Soraka,Amumu,0.0,1
MIDDLE,Ziggs,Katarina,1.0,1
MIDDLE,Katarina,Ziggs,0.0,1
TOP,KogMaw,Jayce,0.5,4
TOP,Jayce,KogMaw,0.5,4
TOP,Graves,Lissandra,0.0,1
TOP,Lissandra,Graves,1.0,1
MIDDLE,Leblanc,Udyr,1.0,1
MIDDLE,Udyr,Leblanc,0.0,1
MIDDLE,Jhin,Galio,1.0,1
MIDDLE,Galio,Jhin,0.0,1
TOP,Varus,Nautilus,0.0,1
TOP,Nautilus,Varus,1.0,1
TOP,Varus,Zoe,0.0,2
TOP,Zoe,Varus,1.0,2
JUNGLE,Malphite,Teemo,0.0,1
JUNGLE,Teemo,Malphite,1.0,1
TOP,Brand,Karma,0.0,1
TOP,Karma,Brand,1.0,1
JUNGLE,Hecarim,Quinn,0.8,5
JUNGLE,Quinn,Hecarim,0.2,5
BOTTOM,Corki,Nasus,1.0,1
BOTTOM,Nasus,Corki,0.0,1
UTILITY,Swain,Neeko,0.5,2
UTILITY,Neeko,Swain,0.5,2
JUNGLE,Zac,Skarner,0.5,2
JUNGLE,Skarner,Zac,0.5,2
TOP,Olaf,Graves,1.0,1
TOP,Graves,Olaf,0.0,1
BOTTOM,Akshan,Kalista,0.0,1
BOTTOM,Kalista,Akshan,1.0,1
MIDDLE,Fiora,Gragas,0.0,1
MIDDLE,Gragas,Fiora,1.0,1
MIDDLE,Pantheon,Vladimir,1.0,5
MIDDLE,Vladimir,Pantheon,0.0,5
TOP,Sion,Kassadin,0.0,2
TOP,Kassadin,Sion,1.0,2
TOP,Akali,Lissandra,0.3333333333333333,3
TOP,Lissandra,Akali,0.6666666666666666,3
BOTTOM,Zyra,Vladimir,0.0,2
BOTTOM,Vladimir,Zyra,1.0,2
TOP,Ryze,Fizz,1.0,1
TOP,Fizz,Ryze,0.0,1
TOP,Talon,Mordekaiser,1.0,1
TOP,Mordekaiser,Talon,0.0,1
MIDDLE,Tryndamere,Sion,0.5,2
MIDDLE,Sion,Tryndamere,0.5,2
BOTTOM,Jayce,Twitch,0.0,1
BOTTOM,Twitch,Jayce,1.0,1
MIDDLE,Sion,Twitch,0.0,1
MIDDLE,Twitch,Sion,1.0,1
BOTTOM,Twitch,Fiora,0.25,4
BOTTOM,Fiora,Twitch,0.75,4
MIDDLE,MasterYi,Viktor,0.0,1
MIDDLE,Viktor,MasterYi,1.0,1
BOTTOM,Quinn,Jhin,0.0,1
BOTTOM,Jhin,Quinn,1.0,1
BOTTOM,Pantheon,Smolder,1.0,1
BOTTOM,Smolder,Pantheon,0.0,1
TOP,MasterYi,Ornn,0.6666666666666666,3
TOP,Ornn,MasterYi,0.3333333333333333,3
UTILITY,Swain,LeeSin,0.0,1
UTILITY,LeeSin,Swain,1.0,1
UTILITY,Maokai,Karthus,1.0,1
UTILITY,Karthus,Maokai,0.0,1
TOP,Annie,Zoe,0.6666666666666666,3
TOP,Zoe,Annie,0.3333333333333333,3
MIDDLE,Chogath,Leblanc,0.5,2
MIDDLE,Leblanc,Chogath,0.5,2
TOP,Jayce,Heimerdinger,0.75,4
TOP,Heimerdinger,Jayce,0.25,4
MIDDLE,Xerath,Kalista,1.0,1
MIDDLE,Kalista,Xerath,0.0,1
TOP,Shyvana,Jax,0.0,3
TOP,Jax,Shyvana,1.0,3
MIDDLE,Galio,Olaf,1.0,2
MIDDLE,Olaf,Galio,0.0,2
BOTTOM,Syndra,Sivir,0.25,4
BOTTOM,Sivir,Syndra,0.75,4
TOP,Corki,Renekton,0.0,1
TOP,Renekton,Corki,1.0,1
MIDDLE,Irelia,Leblanc,0.25,8
MIDDLE,Leblanc,Irelia,0.75,8
TOP,Swain,Yorick,0.0,2
TOP,Yorick,Swain,1.0,2
JUNGLE,Teemo,Belveth,1.0,1
JUNGLE,Belveth,Teemo,0.0,1
MIDDLE,TwistedFate,Naafiri,0.7142857142857143,7
MIDDLE,Naafiri,TwistedFate,0.2857142857142857,7
MIDDLE,KSante,Yasuo,0.6666666666666666,3
MIDDLE,Yasuo,KSante,0.3333333333333333,3
UTILITY,Maokai,Riven,0.0,1
UTILITY,Riven,Maokai,1.0,1
JUNGLE,Rammus,Udyr,0.0,1
JUNGLE,Udyr,Rammus,1.0,1
MIDDLE,Lillia,Katarina,0.0,1
MIDDLE,Katarina,Lillia,1.0,1
TOP,Orianna,Cassiopeia,0.2,5
TOP,Cassiopeia,Orianna,0.8,5
MIDDLE,Malzahar,Lissandra,0.5,2
MIDDLE,Lissandra,Malzahar,0.5,2
TOP,TwistedFate,Viktor,0.5,2
TOP,Viktor,TwistedFate,0.5,2
MIDDLE,Akshan,Jhin,0.0,1
MIDDLE,Jhin,Akshan,1.0,1
JUNGLE,Zed,Taliyah,0.5,4
JUNGLE,Taliyah,Zed,0.5,4
MIDDLE,Nunu,Jax,0.0,1
MIDDLE,Jax,Nunu,1.0,1
TOP,Ornn,Qiyana,1.0,2
TOP,Qiyana,Ornn,0.0,2
UTILITY,Karthus,Janna,1.0,1
UTILITY,Janna,Karthus,0.0,1
MIDDLE,Volibear,Zed,1.0,1
MIDDLE,Zed,Volibear,0.0,1
UTILITY,Zilean,Morgana,0.5,2
UTILITY,Morgana,Zilean,0.5,2
TOP,Akshan,Yasuo,0.0,1
TOP,Yasuo,Akshan,1.0,1
TOP,Malphite,Swain,0.3333333333333333,3
TOP,Swain,Malphite,0.6666666666666666,3
UTILITY,Senna,Orianna,0.0,1
UTILITY,Orianna,Senna,1.0,1
TOP,Varus,Orianna,1.0,1
TOP,Orianna,Varus,0.0,1
TOP,Galio,Anivia,0.0,3
TOP,Anivia,Galio,1.0,3
UTILITY,Ezreal,Bard,0.0,1
UTILITY,Bard,Ezreal,1.0,1
TOP,Yone,RekSai,0.0,1
TOP,RekSai,Yone,1.0,1
BOTTOM,Zed,Ashe,0.0,1
BOTTOM,Ashe,Zed,1.0,1
TOP,Rengar,Malzahar,0.0,1
TOP,Malzahar,Rengar,1.0,1
TOP,Zilean,Garen,1.0,1
TOP,Garen,Zilean,0.0,1
TOP,Olaf,Lucian,1.0,1
TOP,Lucian,Olaf,0.0,1
BOTTOM,Xerath,Katarina,0.0,1
BOTTOM,Katarina,Xerath,1.0,1
TOP,Pantheon,Karthus,0.0,1
TOP,Karthus,Pantheon,1.0,1
UTILITY,Zilean,Sion,0.5,2
UTILITY,Sion,Zilean,0.5,2
TOP,Shyvana,Jhin,1.0,1
TOP,Jhin,Shyvana,0.0,1
MIDDLE,Riven,Kalista,0.0,1
MIDDLE,Kalista,Riven,1.0,1
TOP,Naafiri,Pantheon,0.0,3
TOP,Pantheon,Naafiri,1.0,3
TOP,Shyvana,Brand,0.0,1
TOP,Brand,Shyvana,1.0,1
TOP,Zed,Olaf,0.0,1
TOP,Olaf,Zed,1.0,1
TOP,Zoe,Gragas,0.5,2
TOP,Gragas,Zoe,0.5,2
JUNGLE,JarvanIV,Draven,1.0,2
JUNGLE,Draven,JarvanIV,0.0,2
JUNGLE,LeeSin,Gragas,0.5,4
JUNGLE,Gragas,LeeSin,0.5,4
UTILITY,TahmKench,Blitzcrank,0.6666666666666666,3
UTILITY,Blitzcrank,TahmKench,0.3333333333333333,3
MIDDLE,Kayle,Yone,0.42857142857142855,7
MIDDLE,Yone,Kayle,0.5714285714285714,7
BOTTOM,Hwei,Cassiopeia,0.3333333333333333,3
BOTTOM,Cassiopeia,Hwei,0.6666666666666666,3
JUNGLE,Elise,Morgana,0.0,2
JUNGLE,Morgana,Elise,1.0,2
JUNGLE,Mordekaiser,Hecarim,0.0,1
JUNGLE,Hecarim,Mordekaiser,1.0,1
UTILITY,Brand,Elise,0.3333333333333333,3
UTILITY,Elise,Brand,0.6666666666666666,3
BOTTOM,Zeri,Kennen,1.0,1
BOTTOM,Kennen,Zeri,0.0,1
MIDDLE,Hwei,Zyra,0.5,2
MIDDLE,Zyra,Hwei,0.5,2
UTILITY,Yuumi,Sion,1.0,1
UTILITY,Sion,Yuumi,0.0,1
MIDDLE,Ekko,LeeSin,0.0,1
MIDDLE,LeeSin,Ekko,1.0,1
JUNGLE,Quinn,XinZhao,0.5,4
JUNGLE,XinZhao,Quinn,0.5,4
UTILITY,Zyra,Sona,0.0,2
UTILITY,Sona,Zyra,1.0,2
MIDDLE,RekSai,Ahri,0.0,1
MIDDLE,Ahri,RekSai,1.0,1
